CustomerID,Revenue,Quantity,InvoiceNo
15047.0,343.62,222,1
15048.0,381.0,192,4
15049.0,121.17000000000002,63,1
15050.0,1737.69,1216,3
15051.0,1383.3600000000001,1010,3
15052.0,207.73000000000002,79,1
15053.0,693.95,984,3
15054.0,302.1,198,2
15057.0,1489.5,668,2
15058.0,2102.54,1054,11
15059.0,1337.72,604,9
15060.0,294.25,257,4
15061.0,54534.14,28920,48
15062.0,987.86,763,4
15063.0,370.79999999999995,56,1
15065.0,3158.13,1383,4
15066.0,893.59,317,1
15067.0,1744.76,954,3
15068.0,553.36,364,2
15069.0,1109.53,520,1
15070.0,106.2,36,1
15071.0,982.07,269,2
15073.0,1043.41,491,3
15074.0,735.67,431,1
15075.0,773.03,447,1
15076.0,880.85,571,1
15078.0,9743.11,5105,32
15079.0,895.61,389,4
15081.0,504.8,190,5
15083.0,88.2,38,1
15087.0,306.94,470,1
15088.0,1160.07,460,2
15089.0,2420.84,1359,6
15090.0,381.32,208,1
15091.0,480.71,346,1
15092.0,457.81,135,2
15093.0,4597.02,3760,6
15095.0,1370.6,1079,4
15096.0,219.39000000000001,120,1
15097.0,248.08,170,1
15098.0,39916.5,121,3
15099.0,410.48,343,1
15100.0,876.0,80,3
15101.0,317.53,241,2
15103.0,703.36,329,2
15104.0,993.54,635,2
15105.0,2298.93,1211,7
15106.0,1422.52,1181,5
15107.0,319.5,170,6
15108.0,1300.25,499,4
15109.0,484.95,131,1
15110.0,996.1,246,4
15111.0,1567.48,710,3
15113.0,3509.43,2344,3
15114.0,2760.56,3096,10
15115.0,340.11,157,1
15116.0,1352.75,648,4
15117.0,1551.78,1948,5
15118.0,244.8,1440,1
15119.0,266.4,88,1
15120.0,358.82,296,1
15121.0,457.72,199,2
15122.0,1633.78,800,3
15123.0,2199.31,1195,2
15124.0,184.19,233,2
15125.0,11528.48,6193,15
15127.0,406.53,251,1
15128.0,1471.0,1343,4
15129.0,3447.4,1794,11
15130.0,330.11,197,1
15132.0,977.9300000000001,679,5
15133.0,982.42,680,3
15134.0,1387.99,887,8
15135.0,139.05,43,1
15136.0,1286.7,776,4
15139.0,178.96,208,2
15140.0,2354.25,1572,7
15142.0,498.74,365,1
15143.0,259.45,150,1
15144.0,6580.44,3050,17
15145.0,1194.73,756,4
15146.0,1327.16,1473,2
15147.0,623.5,366,1
15148.0,301.29,187,1
15149.0,520.8000000000001,128,1
15150.0,5291.33,3642,10
15152.0,4745.69,2704,13
15153.0,329.25,198,1
15154.0,254.28,89,1
15156.0,961.49,597,3
15157.0,1936.07,2392,3
15158.0,401.40000000000003,198,1
15159.0,18641.010000000002,11441,30
15160.0,158.16,84,1
15163.0,304.47,186,2
15164.0,824.58,351,3
15165.0,487.75,160,1
15167.0,158.8,65,1
15168.0,106.56,52,1
15171.0,1289.5,290,1
15172.0,1624.05,1611,5
15174.0,135.75,145,1
15175.0,224.14,454,1
15178.0,40.5,30,1
15179.0,2206.95,1938,5
15180.0,87.5,36,1
15181.0,689.4799999999999,544,3
15182.0,622.85,253,2
15184.0,402.2,199,2
15185.0,310.62,666,1
15186.0,411.41,215,2
15187.0,4777.18,1887,16
15189.0,16225.39,6149,41
15192.0,1044.32,918,3
15193.0,499.32,144,1
15194.0,7616.53,5703,15
15195.0,3861.0,1404,1
15197.0,1079.6100000000001,469,3
15198.0,193.64,120,2
15199.0,1268.7,396,4
15201.0,1236.54,1210,5
15203.0,1827.8,1753,6
15204.0,316.58,258,1
15205.0,653.24,378,2
15206.0,420.29999999999995,162,4
15208.0,870.12,316,5
15210.0,331.18,228,1
15211.0,894.4100000000001,240,2
15212.0,101.8,36,1
15213.0,328.35,272,2
15214.0,1661.44,1254,8
15215.0,734.94,225,3
15216.0,96.6,28,1
15218.0,5756.89,3329,11
15219.0,305.75,45,1
15220.0,1778.96,1393,6
15221.0,403.25,43,1
15222.0,585.0,440,1
15223.0,755.75,213,2
15224.0,322.08,152,2
15225.0,409.40000000000003,226,1
15226.0,154.41,71,1
15227.0,1219.4,750,5
15228.0,3386.71,2255,4
15230.0,429.6,351,2
15232.0,612.06,686,2
15234.0,197.0,196,1
15235.0,2247.51,1324,12
15236.0,321.05,269,1
15237.0,1412.32,1071,4
15238.0,1071.99,692,3
15239.0,780.59,594,2
15240.0,1706.57,1369,5
15241.0,1756.44,1818,8
15243.0,316.68,185,1
15244.0,631.57,405,2
15245.0,2515.84,1784,3
15246.0,514.15,247,2
15247.0,356.0,160,1
15249.0,6688.46,3577,13
15251.0,10484.99,6171,11
15252.0,740.78,522,2
15253.0,918.1999999999999,866,5
15254.0,300.36,275,1
15255.0,890.85,489,1
15256.0,98.45,55,1
15257.0,317.15,46,1
15258.0,623.16,142,2
15260.0,1810.77,885,7
15261.0,254.82,270,1
15262.0,178.95000000000002,73,1
15263.0,156.51,89,1
15264.0,393.74,265,1
15265.0,1506.1200000000001,612,2
15266.0,119.3,18,1
15267.0,1717.36,944,5
15269.0,408.8,26,1
15270.0,2379.49,1521,7
15271.0,2493.34,1251,15
15272.0,721.94,310,2
15274.0,716.57,619,2
15275.0,615.14,498,1
15276.0,128.63,61,1
15277.0,255.89999999999998,205,1
15279.0,290.51,189,1
15280.0,113.12,154,1
15281.0,2332.15,1211,9
15286.0,240.55,55,1
15287.0,486.69,433,2
15288.0,2306.52,775,5
15289.0,939.78,1008,3
15290.0,7943.22,4501,18
15291.0,4668.3,2103,15
15292.0,178.39,55,1
15296.0,3672.86,1766,6
15297.0,641.94,292,3
15298.0,4799.9,3116,12
15299.0,4507.01,2948,7
15300.0,496.44,292,1
15301.0,5049.95,2751,12
15303.0,574.02,248,1
15304.0,694.4000000000001,104,8
15306.0,1174.35,810,3
15307.0,205.3,37,1
15308.0,310.47,175,1
15311.0,60632.75,38147,91
15312.0,924.85,516,4
15313.0,52.0,25,1
15314.0,327.97,313,1
15315.0,570.5,862,2
15316.0,165.0,100,1
15318.0,312.62,642,1
15319.0,204.5,175,1
15320.0,267.13,326,1
15321.0,2748.31,1181,3
15322.0,679.68,416,1
15325.0,161.74,231,1
15326.0,311.71,386,1
15327.0,208.75,116,1
15329.0,1049.7,486,3
15330.0,714.96,1312,2
15332.0,1661.06,652,4
15333.0,1028.56,344,1
15334.0,350.82,273,3
15335.0,170.22,79,1
15339.0,574.07,416,2
15341.0,2020.52,812,1
15342.0,406.09,283,1
15343.0,364.5,84,1
15344.0,563.94,116,3
15345.0,393.54,81,1
15346.0,252.42000000000002,144,1
15347.0,201.60000000000002,130,1
15348.0,158.04,84,1
15349.0,463.90999999999997,321,2
15350.0,115.65,51,1
15351.0,1934.66,742,7
15353.0,770.12,341,2
15355.0,277.05,45,2
15356.0,2718.03,1643,10
15358.0,8347.2,7050,22
15360.0,427.93,223,1
15361.0,418.92,336,1
15363.0,326.0,144,1
15364.0,913.19,493,2
15365.0,2314.32,1084,7
15366.0,602.51,621,2
15367.0,1877.59,1057,4
15368.0,446.94000000000005,230,1
15370.0,2386.05,830,7
15372.0,2007.3999999999999,2924,1
15373.0,2415.91,500,12
15374.0,168.0,126,1
15376.0,1221.56,615,3
15379.0,3703.29,2305,7
15380.0,1690.2600000000002,376,5
15381.0,596.85,171,2
15382.0,5955.71,4012,6
15384.0,642.41,596,2
15385.0,316.88,161,1
15386.0,394.14,446,1
15388.0,140.54,88,1
15389.0,500.0,400,1
15392.0,1535.53,1277,4
15393.0,231.86,150,2
15394.0,2183.54,910,4
15395.0,107.45,17,1
15396.0,288.18,122,1
15397.0,94.0,20,1
15398.0,1345.53,769,2
15399.0,815.77,611,3
15400.0,716.2,390,5
15402.0,626.77,694,2
15405.0,349.1,193,1
15406.0,510.71000000000004,254,2
15407.0,1046.74,552,4
15408.0,267.18,106,1
15410.0,3450.84,1200,8
15411.0,1348.93,529,4
15412.0,190.53,108,1
15414.0,774.9000000000001,443,3
15415.0,559.61,551,1
15416.0,3984.32,2090,4
15417.0,508.8,284,1
15419.0,135.86,230,1
15421.0,950.36,500,4
15422.0,97.7,38,2
15423.0,43.5,101,1
15424.0,383.34,554,2
15426.0,1404.07,656,5
15427.0,1430.54,967,3
15428.0,93.78,102,1
15429.0,397.35,380,2
15432.0,171.19,65,1
15433.0,533.3,534,2
15434.0,1041.48,647,5
15435.0,149.29,54,1
15436.0,1067.75,574,3
15437.0,200.16,79,1
15438.0,156.57999999999998,59,1
15440.0,383.68,197,3
15442.0,594.0,120,1
15443.0,3213.59,1639,7
15444.0,1411.21,759,2
15445.0,113.5,58,1
15447.0,155.17,85,1
15448.0,494.64,232,1
15449.0,974.52,812,3
15450.0,429.84,376,1
15452.0,528.48,280,3
15453.0,1371.77,837,7
15454.0,179.1,86,1
15456.0,434.59000000000003,633,3
15457.0,237.07,132,1
15458.0,161.64,156,1
15460.0,214.26,107,1
15462.0,234.6,172,3
15463.0,126.14,106,1
15464.0,1044.65,348,1
15465.0,7354.62,1257,18
15466.0,334.53,246,1
15467.0,524.88,310,3
15468.0,467.51,155,2
15469.0,538.55,153,2
15471.0,454.48,256,1
15472.0,371.56,251,1
15473.0,1771.2,672,7
15475.0,454.10999999999996,319,1
15478.0,1399.92,575,2
15480.0,905.5,303,1
15482.0,10879.76,5004,12
15483.0,225.26,291,4
15484.0,3590.41,3150,4
15485.0,2564.5,1281,3
15488.0,91.32000000000001,73,1
15489.0,1134.28,608,3
15491.0,3100.09,1646,6
15492.0,659.4599999999999,483,2
15493.0,1953.41,551,5
15494.0,1280.58,1139,2
15497.0,1262.2,624,2
15498.0,13316.4,6105,27
15500.0,1131.56,572,4
15502.0,10384.93,4236,12
15503.0,141.04,70,1
15504.0,52.83,33,1
15505.0,3610.96,2390,5
15506.0,972.08,842,3
15507.0,475.86,160,1
15508.0,1000.27,440,6
15510.0,250.0,2,1
15511.0,900.53,269,5
15512.0,121.0,68,2
15513.0,14758.220000000001,5709,19
15514.0,4023.7200000000003,2098,11
15516.0,62.43,27,3
15517.0,267.03,293,1
15518.0,1921.55,1263,8
15520.0,343.5,314,1
15521.0,3000.2,1836,8
15522.0,397.99,572,2
15523.0,412.01000000000005,132,1
15524.0,440.0,4,1
15525.0,734.37,387,3
15526.0,148.44,24,2
15527.0,2428.53,991,8
15528.0,229.33,123,1
15529.0,3962.6,3455,11
15530.0,1497.31,938,4
15531.0,1972.39,1085,2
15532.0,1564.73,515,4
15533.0,807.57,289,3
15535.0,502.9,135,4
15537.0,110.92,29,1
15539.0,538.46,410,1
15540.0,213.3,200,1
15541.0,85.13000000000001,49,1
15543.0,127.86,86,1
15544.0,3546.71,3109,9
15545.0,288.96999999999997,162,2
15547.0,4910.6,3999,14
15549.0,1681.46,694,3
15550.0,575.63,295,4
15551.0,436.06,218,1
15552.0,90.12,60,1
15553.0,428.93,449,1
15554.0,217.2,74,1
15555.0,4794.86,4427,16
15556.0,279.77,236,1
15557.0,468.91,213,1
15561.0,800.59,267,4
15562.0,134.55,39,1
15563.0,1400.44,1501,4
15565.0,173.16,60,2
15567.0,186.01,223,1
15568.0,758.29,461,3
15569.0,1375.71,666,5
15570.0,4148.82,2063,12
15571.0,650.4300000000001,264,4
15572.0,2533.42,1213,7
15573.0,591.1899999999999,355,2
15574.0,675.64,332,4
15576.0,921.37,394,1
15577.0,258.88,89,3
15578.0,127.1,52,1
15579.0,327.6,117,2
15581.0,3675.77,284,13
15582.0,682.9100000000001,453,3
15584.0,720.86,313,4
15585.0,455.3,320,1
15587.0,913.6800000000001,312,4
15589.0,478.53000000000003,243,3
15592.0,388.58,354,1
15593.0,199.8,60,1
15594.0,1771.78,983,5
15596.0,1406.59,561,5
15597.0,324.57,279,1
15598.0,240.68,160,1
15599.0,761.74,718,2
15601.0,6776.56,4983,14
15602.0,1297.8700000000001,1141,9
15603.0,48.480000000000004,96,1
15604.0,216.39,159,1
15605.0,1198.23,441,5
15606.0,2920.16,892,9
15607.0,104.76,202,1
15608.0,1093.68,714,4
15609.0,298.48,148,1
15610.0,112.46000000000001,66,1
15611.0,1591.45,504,13
15612.0,195.15,52,2
15615.0,10399.74,5508,23
15618.0,776.851,454,4
15619.0,336.40000000000003,136,1
15620.0,1553.18,915,3
15621.0,1293.03,501,4
15622.0,3709.56,1674,9
15623.0,301.03,125,1
15624.0,588.13,357,4
15625.0,1534.26,1188,4
15626.0,675.8,766,2
15628.0,2870.2400000000002,1894,9
15630.0,1186.35,800,2
15632.0,3285.31,2109,8
15634.0,243.55,99,1
15636.0,724.76,284,2
15637.0,223.36,128,1
15639.0,425.32,323,1
15640.0,12416.11,6572,15
15641.0,1887.2,1562,4
15643.0,664.0,246,3
15644.0,803.54,550,4
15645.0,612.01,256,1
15646.0,447.64000000000004,394,3
15648.0,639.5,218,2
15649.0,816.0,192,2
15651.0,646.3,479,3
15652.0,337.74,208,1
15653.0,877.4399999999999,1200,2
15654.0,922.53,475,2
15655.0,560.67,324,1
15656.0,748.5,343,4
15657.0,30.0,24,1
15658.0,1024.1000000000001,242,5
15659.0,306.45,111,1
15660.0,1600.86,1050,9
15661.0,309.8,236,2
15663.0,138.14,106,1
15664.0,386.43,157,1
15665.0,2222.21,1654,2
15667.0,301.32,240,1
15668.0,76.32000000000001,72,1
15669.0,684.34,342,4
15670.0,173.05,91,1
15671.0,2657.13,1699,7
15673.0,2726.23,1451,4
15674.0,2446.6,1275,5
15675.0,323.69,527,3
15676.0,3435.76,2252,3
15677.0,657.23,319,1
15678.0,352.7,184,1
15679.0,781.28,1170,4
15680.0,1333.68,952,3
15681.0,1426.16,816,5
15683.0,193.75,131,1
15687.0,2993.1,1310,9
15689.0,254.1,84,2
15690.0,239.76,408,2
15691.0,136.8,72,1
15692.0,191.04,138,1
15694.0,6479.4,1677,14
15695.0,409.98,212,2
15696.0,2711.11,1015,8
15699.0,309.65,113,1
15700.0,696.68,357,2
15701.0,1529.0,912,4
15703.0,211.5,66,1
15704.0,2293.62,1028,4
15705.0,143.1,62,1
15706.0,1060.56,321,4
15707.0,916.98,594,4
15708.0,3235.25,1217,7
15709.0,133.25,121,1
15712.0,1072.3600000000001,486,5
15713.0,356.7,150,2
15714.0,330.03000000000003,186,2
15716.0,1101.1100000000001,738,4
15717.0,150.3,70,1
15719.0,5030.07,2718,13
15720.0,598.73,281,1
15721.0,471.40000000000003,388,1
15722.0,2211.21,1023,5
15723.0,190.7,73,1
15724.0,218.25,73,2
15725.0,415.25,221,1
15727.0,5159.06,3063,7
15729.0,85.0,28,1
15730.0,1120.88,689,3
15732.0,294.12,215,2
15733.0,162.3,62,1
15734.0,1339.45,346,2
15737.0,1188.1200000000001,597,8
15738.0,4812.42,2982,16
15739.0,449.12,472,1
15740.0,154.88,152,1
15743.0,775.96,214,4
15744.0,34.8,120,1
15745.0,1094.59,421,4
15746.0,196.88,178,1
15747.0,946.64,466,3
15748.0,144.36,50,1
15749.0,44534.3,18028,3
15750.0,2463.05,1783,8
15752.0,2626.6,1960,7
15753.0,79.2,144,1
15754.0,458.57,199,3
15755.0,2364.25,1427,6
15756.0,528.01,241,4
15757.0,714.42,491,2
15758.0,205.25,47,1
15759.0,253.04,60,3
15762.0,583.75,251,2
15763.0,1086.92,271,2
15764.0,3279.97,2050,6
15766.0,315.06,170,1
15768.0,621.8299999999999,244,3
15769.0,56252.72,29672,26
15773.0,635.6800000000001,311,1
15774.0,270.8,87,1
15775.0,104.9,68,1
15776.0,241.62,138,1
15777.0,1047.11,378,4
15780.0,475.28000000000003,220,3
15781.0,345.46,180,3
15782.0,2614.7400000000002,864,3
15783.0,246.3,212,1
15785.0,2328.9700000000003,1612,5
15786.0,4919.0,3340,3
15787.0,933.26,534,3
15789.0,351.3,438,1
15790.0,218.75,113,1
15791.0,1612.69,731,2
15793.0,965.61,553,3
15795.0,610.01,581,1
15796.0,2708.61,860,8
15797.0,2207.4,873,4
15799.0,884.14,955,3
15800.0,696.89,332,2
15801.0,1063.95,570,3
15802.0,451.42,1,1
15803.0,415.82000000000005,290,1
15804.0,4206.39,2567,13
15805.0,5488.18,3367,17
15806.0,784.58,602,3
15807.0,903.9,430,3
15808.0,3651.27,1305,4
15809.0,515.77,301,5
15810.0,1391.98,861,4
15811.0,2218.62,1071,6
15812.0,1801.14,922,5
15813.0,1303.9099999999999,603,2
15814.0,1945.33,1271,4
15815.0,2100.6,1856,5
15819.0,1905.45,1357,4
15820.0,206.98,128,1
15821.0,570.96,202,2
15822.0,885.47,375,2
15823.0,15.0,1,1
15825.0,532.94,220,1
15826.0,1654.31,963,3
15827.0,1836.0900000000001,882,14
15829.0,636.14,996,2
15830.0,576.0,415,1
15831.0,794.64,1092,3
15832.0,836.79,465,1
15834.0,2225.15,961,4
15835.0,954.09,439,4
15836.0,137.37,26,1
15837.0,391.98,189,1
15838.0,33643.08,18368,19
15839.0,1048.49,675,3
15840.0,355.56,396,2
15841.0,1224.06,942,4
15843.0,118.95000000000002,27,1
15844.0,130.73999999999998,134,1
15845.0,3711.77,1926,8
15847.0,389.27,449,2
15850.0,234.88,298,2
15852.0,160.71,48,2
15853.0,110.8,135,1
15854.0,2969.12,926,12
15855.0,712.24,470,5
15856.0,16143.64,10866,27
15857.0,297.0,308,1
15858.0,1427.57,1163,5
15860.0,965.16,437,8
15861.0,3146.92,2528,8
15862.0,832.88,585,4
15863.0,68.84,19,2
15864.0,1936.3200000000002,1192,6
15865.0,895.13,368,3
15866.0,211.89,124,1
15867.0,3810.14,2052,15
15869.0,149.64,175,2
15870.0,351.44,333,1
15872.0,316.25,187,2
15874.0,4405.88,2534,7
15877.0,490.33,368,2
15880.0,329.03000000000003,202,1
15881.0,501.39000000000004,260,5
15882.0,516.36,276,4
15883.0,396.48,223,2
15885.0,379.35,111,3
15886.0,181.09,147,1
15888.0,168.31,76,1
15889.0,420.07,206,2
15891.0,511.68,418,1
15894.0,258.25,164,2
15895.0,179.17,94,1
15897.0,208.59,223,2
15898.0,1383.83,567,5
15899.0,56.25,39,1
15900.0,337.28,216,1
15901.0,351.73,379,3
15903.0,5126.76,2410,7
15904.0,164.68,84,1
15906.0,1567.69,544,7
15907.0,882.72,478,3
15909.0,191.94,98,1
15910.0,1228.88,1013,8
15912.0,264.62,185,2
15916.0,1502.8600000000001,752,8
15917.0,123.1,42,1
15918.0,334.23,153,2
15919.0,525.69,385,2
15920.0,167.5,99,4
15921.0,323.03000000000003,162,1
15922.0,369.5,138,1
15923.0,127.08,122,1
15925.0,207.15,93,1
15930.0,426.63,139,1
15932.0,2495.87,2325,8
15933.0,1107.46,885,3
15935.0,416.86,115,2
15937.0,145.35,73,1
15938.0,404.58,240,5
15939.0,6115.01,4728,15
15940.0,35.8,4,1
15942.0,337.44,232,1
15944.0,325.1,50,1
15945.0,181.0,52,1
15947.0,1708.24,898,1
15948.0,955.24,567,2
15949.0,364.72,284,2
15950.0,1744.71,719,4
15951.0,708.22,313,2
15952.0,781.91,391,4
15953.0,1657.28,891,8
15955.0,4416.26,2135,14
15957.0,428.89,211,1
15958.0,104.35,33,1
15963.0,470.76,298,2
15965.0,808.87,434,4
15967.0,397.68,205,2
15969.0,666.1,124,3
15970.0,314.1,116,1
15971.0,4199.85,1717,12
15973.0,307.82000000000005,106,1
15974.0,3442.15,2262,7
15975.0,371.01,243,1
15976.0,427.64,275,2
15977.0,1054.73,1016,2
15978.0,1098.78,888,1
15980.0,2398.86,1560,3
15981.0,3408.48,1866,8
15983.0,1465.12,886,4
15984.0,2780.63,1815,10
15985.0,1142.42,1086,2
15986.0,168.12,268,1
15987.0,1432.77,1533,7
15988.0,156.78,180,1
15990.0,792.11,443,2
15992.0,41.989999999999995,17,1
15993.0,2777.67,2037,7
15994.0,414.27,173,1
15996.0,1032.58,380,6
15998.0,3080.22,2032,5
16000.0,12393.7,5110,3
16003.0,2735.37,1185,5
16005.0,578.71,280,4
16006.0,101.4,84,1
16007.0,1693.81,1388,4
16008.0,478.78,323,3
16009.0,972.11,366,4
16010.0,392.4,202,3
16011.0,3352.96,2035,16
16012.0,1415.29,799,3
16013.0,37130.6,15536,47
16014.0,646.83,258,3
16015.0,704.55,907,3
16016.0,1465.51,602,8
16017.0,211.88,102,1
16018.0,408.90000000000003,190,2
16019.0,3786.2400000000002,1733,9
16020.0,851.01,487,3
16022.0,602.63,255,1
16023.0,719.81,358,3
16024.0,251.03,397,1
16025.0,439.65999999999997,338,1
16026.0,236.09,243,1
16027.0,934.62,1147,6
16029.0,80850.84,40108,63
16030.0,331.24,283,1
16031.0,547.9,421,2
16033.0,8778.82,3529,20
16034.0,437.7,242,3
16036.0,758.92,716,2
16037.0,855.02,428,3
16038.0,471.78000000000003,244,3
16040.0,1313.55,684,3
16041.0,3166.4,1584,3
16042.0,1177.47,743,5
16043.0,773.99,503,4
16045.0,1340.7,897,4
16048.0,256.44,144,2
16049.0,1074.81,763,3
16050.0,137.9,278,1
16052.0,362.06,282,1
16053.0,1511.95,1793,2
16054.0,783.9,380,1
16055.0,134.8,22,1
16056.0,650.75,345,1
16057.0,2263.12,863,7
16059.0,1453.16,641,6
16062.0,1153.62,800,4
16063.0,335.32,262,1
16065.0,367.14,228,1
16066.0,1521.04,935,5
16070.0,852.15,457,2
16071.0,326.24,180,1
16072.0,584.3199999999999,140,1
16073.0,122.39999999999999,48,1
16076.0,2234.73,1435,10
16078.0,79.2,16,1
16079.0,1352.0,864,3
16080.0,217.16,128,2
16081.0,2799.42,1473,5
16083.0,1317.62,908,2
16084.0,436.18,216,1
16085.0,981.51,636,5
16086.0,1121.39,511,5
16091.0,315.06,154,2
16092.0,817.86,628,3
16093.0,17.0,20,1
16094.0,1078.23,647,4
16096.0,320.62,155,1
16097.0,185.04999999999998,87,1
16098.0,2005.63,613,7
16099.0,731.9,434,3
16101.0,1290.7,757,1
16102.0,1842.14,942,3
16103.0,1429.64,558,6
16104.0,298.21,122,1
16105.0,336.96,330,1
16106.0,108.38,74,1
16107.0,3204.1600000000003,1176,7
16108.0,842.5,615,1
16109.0,611.88,612,2
16110.0,1320.95,720,3
16112.0,195.73999999999998,574,4
16113.0,161.38,176,1
16114.0,135.75000000000003,43,1
16115.0,1660.8799999999999,994,8
16116.0,612.78,248,1
16117.0,232.21,130,1
16119.0,423.36,240,2
16120.0,1309.14,878,4
16121.0,854.66,576,2
16122.0,684.4200000000001,1128,4
16123.0,307.78,170,1
16124.0,249.0,48,1
16125.0,289.35,124,1
16126.0,6287.77,2125,4
16127.0,656.25,323,1
16128.0,1880.22,988,5
16131.0,3506.54,1802,6
16133.0,14589.04,8888,33
16134.0,618.09,371,2
16135.0,517.55,209,1
16136.0,709.38,440,3
16139.0,635.41,330,3
16140.0,725.18,730,2
16141.0,620.4,238,1
16142.0,535.34,422,1
16143.0,2424.94,919,6
16144.0,175.2,16,1
16145.0,3799.4900000000002,3123,11
16146.0,734.13,427,3
16147.0,375.0,246,1
16148.0,76.32000000000001,72,1
16149.0,280.52,308,2
16150.0,2053.02,1047,5
16152.0,1829.04,642,1
16153.0,1824.23,1073,5
16156.0,3092.04,1273,9
16157.0,656.69,347,3
16159.0,348.2,236,1
16160.0,1025.44,1162,2
16161.0,5533.67,2583,19
16162.0,37.4,4,1
16163.0,856.6,192,2
16164.0,822.48,433,3
16168.0,3787.6,1892,27
16169.0,1822.97,1325,4
16170.0,1885.05,1770,6
16171.0,73.2,24,1
16172.0,1140.21,787,5
16173.0,1418.32,575,6
16174.0,1009.5500000000001,651,3
16175.0,1037.59,533,4
16177.0,331.95,95,1
16178.0,197.9,94,1
16179.0,215.83,99,1
16180.0,10254.18,5867,8
16181.0,305.54,152,1
16182.0,6617.65,3791,4
16183.0,338.71000000000004,113,1
16184.0,1158.79,561,6
16185.0,529.41,260,2
16186.0,4006.94,3020,12
16187.0,6911.4400000000005,5048,15
16188.0,981.86,782,4
16189.0,215.48,134,2
16190.0,215.08,88,1
16191.0,5180.52,3351,13
16193.0,314.45,219,1
16198.0,400.68100000000004,129,1
16200.0,1068.8700000000001,516,2
16201.0,1863.47,1286,4
16202.0,365.27,191,1
16203.0,592.9,262,4
16204.0,384.18,218,1
16205.0,757.63,516,4
16206.0,537.0600000000001,272,4
16207.0,394.38,140,1
16208.0,664.26,333,2
16209.0,2262.62,1179,5
16210.0,21086.3,7559,18
16211.0,547.02,154,1
16212.0,690.34,244,2
16213.0,159.0,48,1
16214.0,1062.75,420,3
16215.0,242.35,104,1
16216.0,914.9300000000001,254,1
16217.0,304.25,91,2
16218.0,3084.68,2088,7
16221.0,860.86,714,3
16222.0,773.5500000000001,325,1
16224.0,1295.3,1116,4
16225.0,1096.32,493,5
16226.0,255.12,192,3
16227.0,314.22,90,1
16229.0,1010.6,318,2
16230.0,542.03,365,2
16232.0,990.88,550,4
16233.0,536.6800000000001,174,3
16235.0,867.31,330,5
16236.0,432.2,184,1
16239.0,414.2,228,2
16240.0,3718.8,1641,2
16241.0,2590.31,1443,13
16242.0,3579.86,1969,7
16243.0,409.1,110,2
16244.0,1522.75,855,2
16245.0,1413.66,1014,3
16247.0,114.56,182,1
16248.0,152.94,78,1
16249.0,1800.07,950,5
16250.0,389.44,208,2
16253.0,3683.86,3233,2
16255.0,2619.91,1767,8
16256.0,752.4300000000001,581,1
16257.0,46.95,2,1
16258.0,5203.51,2994,5
16260.0,1035.45,311,1
16261.0,728.54,301,4
16265.0,5447.0,2646,9
16266.0,861.89,398,7
16268.0,667.65,533,2
16270.0,1141.24,688,1
16271.0,1404.64,1024,5
16272.0,411.7,224,1
16274.0,351.75,153,1
16275.0,559.87,336,1
16276.0,810.6000000000001,420,1
16278.0,566.38,114,1
16279.0,1502.78,1046,3
16281.0,2062.06,934,1
16282.0,168.3,114,1
16283.0,1570.81,1236,5
16284.0,812.68,535,2
16287.0,142.5,298,1
16292.0,302.25,191,1
16293.0,2248.9900000000002,982,10
16295.0,1328.55,841,4
16297.0,301.9,206,1
16298.0,598.2,198,3
16302.0,233.22,158,1
16303.0,5360.63,2659,3
16305.0,361.21999999999997,256,1
16306.0,632.27,487,6
16308.0,2560.0,8000,4
16309.0,706.57,467,2
16311.0,616.26,394,2
16313.0,274.15000000000003,165,2
16315.0,226.37,75,1
16316.0,2938.91,1484,8
16317.0,1341.65,890,3
16318.0,328.15,199,1
16319.0,404.40000000000003,72,1
16320.0,1038.46,732,2
16321.0,373.65000000000003,135,5
16322.0,326.75,231,2
16323.0,207.50000000000003,50,1
16324.0,408.59000000000003,270,3
16325.0,594.24,194,3
16326.0,3039.2200000000003,682,14
16327.0,3820.27,2560,6
16330.0,251.91,147,3
16332.0,1582.8,797,7
16333.0,26626.8,32184,22
16337.0,151.05,87,1
16338.0,214.79999999999998,94,1
16339.0,94.05,21,1
16340.0,534.31,486,1
16341.0,1971.87,1398,4
16342.0,322.41,157,4
16343.0,328.58,175,2
16344.0,101.10000000000001,18,1
16345.0,565.46,288,1
16347.0,847.45,341,2
16348.0,1415.65,805,7
16349.0,53.5,9,1
16350.0,1116.47,545,4
16351.0,153.9,90,1
16352.0,494.44,300,2
16353.0,6675.71,2006,23
16354.0,395.8,150,2
16356.0,211.77,93,3
16357.0,658.88,246,3
16358.0,2027.5,1302,4
16359.0,1750.92,1183,9
16360.0,3450.41,2110,6
16361.0,891.21,418,4
16362.0,709.99,340,5
16363.0,109.36000000000001,52,1
16364.0,705.79,279,2
16365.0,1540.42,504,9
16366.0,327.3,256,1
16367.0,800.67,643,2
16368.0,479.91,251,2
16369.0,1545.41,1030,3
16370.0,1301.91,640,4
16372.0,355.73,158,2
16374.0,466.73,237,2
16376.0,974.96,691,2
16377.0,676.2,1500,1
16378.0,362.95,267,3
16379.0,2157.4,1410,4
16380.0,1743.1499999999999,1428,1
16383.0,643.76,467,2
16384.0,584.5,260,2
16385.0,554.86,258,3
16386.0,302.57,205,2
16387.0,94.36,44,1
16389.0,1382.07,1242,4
