CustomerID,Total_Revenue,Total_Orders,Total_Units,First_Purchase,Last_Purchase,AOV,Revenue_Rank,Cumulative_Revenue,Cumulative_Revenue_%,Customer_%
14829.0,697.55,4,452,2010-12-02 16:12:00,2011-11-10 16:16:00,174.3875,2103,8148234.711999996,91.68496891640629,48.4673887992625
17472.0,697.54,3,455,2011-02-13 14:40:00,2011-06-01 14:57:00,232.51333333333332,2104,8148932.251999996,91.69281772482655,48.490435584235996
15800.0,696.89,2,332,2011-04-07 12:39:00,2011-08-24 14:23:00,348.445,2105,8149629.141999995,91.70065921936451,48.51348236920949
15700.0,696.68,2,357,2011-06-19 15:36:00,2011-06-20 16:53:00,348.34,2106,8150325.821999995,91.70849835095588,48.536529154182986
14009.0,695.61,2,365,2011-05-18 13:00:00,2011-05-25 15:47:00,347.805,2107,8151021.431999995,91.71632544277173,48.55957593915649
14959.0,695.42,4,494,2011-02-16 13:00:00,2011-10-06 18:23:00,173.855,2108,8151716.851999995,91.72415039668353,48.58262272412998
17884.0,695.0699999999999,4,817,2010-12-03 12:11:00,2011-12-06 11:33:00,173.76749999999998,2109,8152411.921999996,91.73197141235099,48.60566950910348
15304.0,694.4000000000001,8,104,2010-12-06 11:42:00,2011-10-10 10:23:00,86.80000000000001,2110,8153106.321999996,91.7397848890936,48.62871629407697
12925.0,694.05,2,541,2011-09-26 11:05:00,2011-12-05 11:11:00,347.025,2111,8153800.371999996,91.74759442759188,48.651763079050475
15053.0,693.95,3,984,2011-03-03 12:06:00,2011-12-05 12:08:00,231.3166666666667,2112,8154494.321999996,91.75540284087751,48.67480986402397
14643.0,693.8100000000001,2,815,2010-12-16 17:53:00,2011-06-22 14:41:00,346.90500000000003,2113,8155188.131999996,91.7632096788654,48.697856648997465
12410.0,693.3299999999999,2,211,2011-02-04 10:38:00,2011-02-04 10:39:00,346.66499999999996,2114,8155881.461999996,91.77101111583251,48.72090343397096
13601.0,693.32,2,548,2011-05-12 16:52:00,2011-10-25 17:31:00,346.66,2115,8156574.781999996,91.77881244027833,48.74395021894446
14111.0,692.85,4,458,2011-04-12 11:36:00,2011-11-25 13:44:00,173.2125,2116,8157267.631999996,91.78660847622464,48.76699700391796
17198.0,692.22,3,357,2010-12-03 14:54:00,2011-11-16 10:39:00,230.74,2117,8157959.851999995,91.79439742333116,48.79004378889145
17733.0,692.19,2,463,2011-03-23 09:54:00,2011-11-01 08:16:00,346.095,2118,8158652.041999996,91.8021860328739,48.81309057386495
14880.0,690.59,3,365,2011-02-24 12:27:00,2011-09-23 13:42:00,230.1966666666667,2119,8159342.631999996,91.80995663901399,48.83613735883844
16212.0,690.34,2,244,2011-03-01 12:51:00,2011-11-20 13:00:00,345.17,2120,8160032.971999995,91.81772443212242,48.85918414381194
17796.0,690.0,4,176,2010-12-05 12:23:00,2011-10-30 15:38:00,172.5,2121,8160722.971999995,91.82548839950778,48.88223092878544
18085.0,689.95,2,265,2010-12-01 12:08:00,2011-01-13 15:17:00,344.975,2122,8161412.921999996,91.83325180428683,48.905277713758935
13023.0,689.9,2,286,2011-08-02 09:34:00,2011-10-06 16:27:00,344.95,2123,8162102.821999996,91.84101464645954,48.92832449873243
15181.0,689.4799999999999,3,544,2011-03-15 12:03:00,2011-10-04 13:58:00,229.82666666666663,2124,8162792.301999996,91.84877276273906,48.951371283705924
17502.0,689.1,4,376,2011-11-10 16:39:00,2011-11-30 13:13:00,172.275,2125,8163481.401999996,91.85652660321044,48.97441806867942
13799.0,688.86,2,402,2011-02-18 14:18:00,2011-08-15 12:07:00,344.43,2126,8164170.261999996,91.86427774317144,48.997464853652914
16642.0,688.33,2,479,2011-05-16 12:35:00,2011-12-05 11:31:00,344.165,2127,8164858.591999996,91.87202291950533,49.02051163862641
18196.0,686.63,2,431,2011-02-22 16:13:00,2011-09-05 16:22:00,343.315,2128,8165545.221999996,91.87974896722389,49.04355842359991
12658.0,686.05,1,320,2011-11-21 10:22:00,2011-11-21 10:22:00,686.05,2129,8166231.271999996,91.88746848870902,49.06660520857341
15038.0,685.74,6,212,2010-12-05 10:54:00,2011-10-12 11:33:00,114.29,2130,8166917.011999996,91.89518452203488,49.0896519935469
16122.0,684.4200000000001,4,1128,2010-12-08 11:41:00,2011-09-27 15:34:00,171.10500000000002,2131,8167601.431999996,91.90288570255358,49.1126987785204
15669.0,684.34,4,342,2011-03-21 09:13:00,2011-10-30 16:03:00,171.085,2132,8168285.771999996,91.91058598290212,49.13574556349389
17874.0,683.46,6,221,2011-03-29 11:25:00,2011-06-07 12:54:00,113.91000000000001,2133,8168969.231999996,91.91827636137924,49.15879234846739
14222.0,683.17,1,607,2011-06-15 16:42:00,2011-06-15 16:42:00,683.17,2134,8169652.401999996,91.92596347673961,49.18183913344089
15582.0,682.9100000000001,3,453,2011-05-03 13:36:00,2011-11-15 09:55:00,227.63666666666668,2135,8170335.311999996,91.93364766654707,49.204885918414384
17341.0,682.29,3,443,2010-12-08 12:46:00,2011-07-06 12:33:00,227.42999999999998,2136,8171017.601999996,91.941324880036,49.22793270338788
18135.0,681.9100000000001,5,349,2011-06-02 14:04:00,2011-11-10 19:32:00,136.382,2137,8171699.511999996,91.94899781771683,49.250979488361374
17397.0,681.41,2,250,2011-11-17 13:58:00,2011-11-17 14:08:00,340.705,2138,8172380.9219999965,91.95666512933431,49.27402627333487
12478.0,680.99,1,236,2011-12-06 09:56:00,2011-12-06 09:56:00,680.99,2139,8173061.911999997,91.96432771505862,49.297073058308364
18082.0,680.84,1,608,2011-11-14 12:45:00,2011-11-14 12:45:00,680.84,2140,8173742.751999997,91.97198861296391,49.32011984328186
13524.0,680.1800000000001,5,324,2011-05-04 12:26:00,2011-10-30 12:34:00,136.036,2141,8174422.931999996,91.97964208446562,49.34316662825536
16872.0,680.02,3,600,2011-06-08 14:32:00,2011-09-23 16:05:00,226.67333333333332,2142,8175102.951999996,91.98729375562706,49.366213413228856
15322.0,679.68,1,416,2011-09-15 09:34:00,2011-09-15 09:34:00,679.68,2143,8175782.631999996,91.99494160106545,49.38926019820235
13430.0,679.45,2,751,2011-09-14 14:26:00,2011-11-21 08:19:00,339.725,2144,8176462.081999996,92.00258685851472,49.412306983175846
14788.0,679.4399999999999,2,421,2011-11-13 15:52:00,2011-12-02 17:06:00,339.71999999999997,2145,8177141.521999996,92.01023200344271,49.43535376814934
13925.0,678.25,4,331,2011-07-28 12:09:00,2011-09-08 12:47:00,169.5625,2146,8177819.771999996,92.01786375834,49.458400553122836
13548.0,678.16,2,436,2011-04-10 11:35:00,2011-09-04 14:50:00,339.08,2147,8178497.931999996,92.02549450054589,49.48144733809634
13388.0,677.1,2,282,2011-07-31 12:52:00,2011-07-31 12:52:00,338.55,2148,8179175.031999996,92.03311331549753,49.50449412306983
13040.0,676.99,2,355,2011-11-06 13:53:00,2011-12-01 10:38:00,338.495,2149,8179852.021999996,92.04073089271525,49.52754090804333
16377.0,676.2,1,1500,2011-03-17 15:41:00,2011-03-17 15:41:00,676.2,2150,8180528.221999996,92.04833958075291,49.55058769301682
15626.0,675.8,2,766,2011-01-14 10:10:00,2011-09-26 10:03:00,337.9,2151,8181204.021999996,92.05594376793992,49.57363447799032
17462.0,675.69,2,227,2011-02-28 17:01:00,2011-10-10 13:56:00,337.845,2152,8181879.711999997,92.063546717393,49.59668126296381
15574.0,675.64,4,332,2010-12-02 15:46:00,2011-06-15 12:01:00,168.91,2153,8182555.351999996,92.07114910423974,49.619728047937315
18156.0,675.64,2,283,2010-12-05 12:29:00,2011-11-27 12:24:00,337.82,2154,8183230.991999996,92.07875149108648,49.64277483291081
12942.0,675.6,3,198,2010-12-09 09:34:00,2011-07-31 14:39:00,225.20000000000002,2155,8183906.5919999955,92.08635342784814,49.665821617884305
13607.0,675.51,1,288,2011-10-30 16:17:00,2011-10-30 16:17:00,675.51,2156,8184582.101999995,92.09395435191843,49.6888684028578
13325.0,675.3,1,240,2011-09-19 10:36:00,2011-09-19 10:36:00,675.3,2157,8185257.401999995,92.10155291304211,49.711915187831295
17994.0,674.89,4,495,2011-02-22 11:02:00,2011-08-10 11:41:00,168.7225,2158,8185932.291999995,92.10914686079386,49.73496197280479
13838.0,674.82,4,254,2010-12-05 10:45:00,2011-12-04 11:00:00,168.705,2159,8186607.111999995,92.11674002089676,49.758008757778285
13355.0,674.7,1,314,2011-08-09 14:48:00,2011-08-09 14:48:00,674.7,2160,8187281.811999995,92.12433183074445,49.78105554275179
13464.0,674.68,1,403,2011-10-12 15:01:00,2011-10-12 15:01:00,674.68,2161,8187956.491999995,92.13192341554961,49.80410232772528
17749.0,674.52,2,320,2011-03-28 13:39:00,2011-06-14 15:45:00,337.26,2162,8188631.0119999945,92.1395132000145,49.82714911269878
13951.0,674.45,3,459,2011-02-18 15:21:00,2011-06-16 16:43:00,224.8166666666667,2163,8189305.461999995,92.14710219683055,49.85019589767227
14504.0,673.26,4,308,2011-03-06 14:38:00,2011-10-23 16:00:00,168.315,2164,8189978.7219999945,92.15467780361587,49.87324268264577
13258.0,672.83,3,282,2011-05-18 13:11:00,2011-11-28 09:31:00,224.27666666666667,2165,8190651.551999995,92.16224857198674,49.89628946761926
14628.0,671.96,2,272,2011-04-11 14:43:00,2011-09-09 14:58:00,335.98,2166,8191323.5119999945,92.16980955100742,49.919336252592764
12838.0,671.95,2,355,2010-12-01 11:57:00,2011-11-06 12:20:00,335.975,2167,8191995.461999995,92.17737041750684,49.94238303756626
12638.0,671.69,1,577,2011-11-06 13:11:00,2011-11-06 13:11:00,671.69,2168,8192667.151999995,92.18492835845335,49.965429822539754
12418.0,668.58,1,407,2011-08-19 11:08:00,2011-08-19 11:08:00,668.58,2169,8193335.731999995,92.19245130528597,49.98847660751325
14342.0,668.5600000000001,4,347,2011-05-13 13:50:00,2011-11-18 13:21:00,167.14000000000001,2170,8194004.291999995,92.19997402707605,50.011523392486744
13741.0,668.4300000000001,3,218,2011-05-06 13:43:00,2011-09-29 09:19:00,222.81000000000003,2171,8194672.7219999945,92.2074952860897,50.034570177460246
16268.0,667.65,2,533,2011-09-29 18:30:00,2011-09-29 18:30:00,333.825,2172,8195340.371999995,92.21500776844454,50.05761696243374
15969.0,666.1,3,124,2011-06-07 12:19:00,2011-12-07 11:06:00,222.03333333333333,2173,8196006.4719999945,92.22250281000308,50.080663747407236
17105.0,665.78,2,693,2011-02-06 14:46:00,2011-07-03 15:53:00,332.89,2174,8196672.251999995,92.22999425088109,50.10371053238073
13963.0,664.54,4,460,2010-12-07 09:21:00,2011-02-04 14:43:00,166.135,2175,8197336.791999995,92.23747173912209,50.12675731735423
17883.0,664.34,4,374,2011-04-07 19:16:00,2011-12-06 17:49:00,166.085,2176,8198001.131999995,92.24494697693773,50.14980410232772
16208.0,664.26,2,333,2011-02-23 13:37:00,2011-10-26 11:36:00,332.13,2177,8198665.391999994,92.25242131458323,50.17285088730122
13596.0,664.11,2,384,2011-11-27 11:57:00,2011-12-04 12:01:00,332.055,2178,8199329.501999995,92.25989396440977,50.19589767227471
15643.0,664.0,3,246,2011-03-02 14:34:00,2011-06-01 07:38:00,221.33333333333334,2179,8199993.501999995,92.26736537650235,50.21894445724821
14720.0,663.81,3,219,2011-08-05 12:06:00,2011-12-04 12:02:00,221.26999999999998,2180,8200657.311999994,92.27483465069088,50.24199124222171
13240.0,663.65,4,298,2010-12-09 12:49:00,2011-09-04 14:08:00,165.9125,2181,8201320.961999995,92.28230212453914,50.26503802719521
16573.0,663.61,2,360,2011-02-22 15:14:00,2011-09-16 09:13:00,331.805,2182,8201984.571999995,92.28976914830234,50.2880848121687
16774.0,661.52,4,322,2011-06-14 12:45:00,2011-10-03 12:41:00,165.38,2183,8202646.091999995,92.29721265512084,50.3111315971422
13028.0,661.3199999999999,2,798,2011-10-25 14:09:00,2011-11-17 11:10:00,330.65999999999997,2184,8203307.411999995,92.30465391151404,50.33417838211569
14603.0,660.0,1,400,2011-03-10 10:27:00,2011-03-10 10:27:00,660.0,2185,8203967.411999995,92.31208031510005,50.35722516708919
15492.0,659.4599999999999,2,483,2011-09-26 14:02:00,2011-11-11 14:53:00,329.72999999999996,2186,8204626.871999995,92.31950064253766,50.380271952062685
13759.0,659.4100000000001,2,287,2011-09-29 15:40:00,2011-11-06 14:47:00,329.70500000000004,2187,8205286.281999995,92.32692040736895,50.40331873703619
16357.0,658.88,3,246,2011-05-10 10:35:00,2011-11-06 16:04:00,219.62666666666667,2188,8205945.161999995,92.33433420857311,50.426365522009675
14150.0,658.64,2,496,2010-12-15 10:04:00,2011-11-04 10:05:00,329.32,2189,8206603.801999995,92.34174530926687,50.44941230698318
16696.0,657.9000000000001,4,146,2011-04-05 15:20:00,2011-07-27 14:23:00,164.47500000000002,2190,8207261.701999995,92.34914808338694,50.472459091956665
14818.0,657.8,3,324,2011-03-31 12:28:00,2011-09-27 11:01:00,219.26666666666665,2191,8207919.501999995,92.35654973229431,50.49550587693017
17459.0,657.3,2,537,2011-10-10 17:00:00,2011-10-27 13:25:00,328.65,2192,8208576.801999995,92.36394575513837,50.51855266190366
15677.0,657.23,1,319,2011-10-21 15:36:00,2011-10-21 15:36:00,657.23,2193,8209234.031999995,92.37134099033358,50.541599446877164
17321.0,657.16,2,364,2011-10-03 11:34:00,2011-12-01 13:41:00,328.58,2194,8209891.191999995,92.37873543787993,50.56464623185065
16157.0,656.69,3,347,2011-09-28 11:48:00,2011-11-24 11:41:00,218.89666666666668,2195,8210547.881999996,92.38612459692673,50.587693016824154
13049.0,656.6800000000001,2,268,2011-01-25 16:33:00,2011-10-06 15:31:00,328.34000000000003,2196,8211204.561999995,92.39351364345228,50.61073980179764
16708.0,656.63,1,285,2011-10-25 12:20:00,2011-10-25 12:20:00,656.63,2197,8211861.191999995,92.40090212737148,50.633786586771144
17299.0,656.61,4,668,2011-06-19 16:04:00,2011-11-28 12:01:00,164.1525,2198,8212517.8019999955,92.40829038624817,50.65683337174464
16127.0,656.25,1,323,2011-10-31 13:58:00,2011-10-31 13:58:00,656.25,2199,8213174.0519999955,92.41567459435926,50.67988015671814
14894.0,655.75,1,265,2011-09-15 13:51:00,2011-09-15 13:51:00,655.75,2200,8213829.8019999955,92.42305317640702,50.702926941691636
14725.0,655.58,1,588,2011-11-15 12:42:00,2011-11-15 12:42:00,655.58,2201,8214485.381999996,92.43042984559325,50.72597372666513
16444.0,654.67,4,407,2011-03-20 12:14:00,2011-10-24 13:50:00,163.6675,2202,8215140.0519999955,92.43779627534424,50.74902051163863
14651.0,653.75,2,343,2011-05-12 16:29:00,2011-10-03 15:52:00,326.875,2203,8215793.8019999955,92.44515235313871,50.77206729661212
17398.0,653.38,3,310,2011-03-29 13:04:00,2011-08-17 09:48:00,217.79333333333332,2204,8216447.181999995,92.45250426764633,50.79511408158562
18151.0,653.35,2,355,2011-02-23 08:29:00,2011-07-28 11:35:00,326.675,2205,8217100.531999995,92.45985584459014,50.81816086655911
13496.0,653.33,2,341,2010-12-15 10:17:00,2011-11-29 10:58:00,326.665,2206,8217753.861999995,92.46720719649142,50.84120765153261
18121.0,653.3,2,438,2011-07-08 12:14:00,2011-07-13 12:53:00,326.65,2207,8218407.161999995,92.4745582108289,50.86425443650611
15205.0,653.24,2,378,2011-08-04 16:07:00,2011-09-15 19:36:00,326.62,2208,8219060.401999995,92.4819085500388,50.88730122147961
15031.0,653.19,4,400,2011-03-02 14:46:00,2011-12-05 14:19:00,163.2975,2209,8219713.5919999955,92.48925832664234,50.9103480064531
14548.0,652.8,2,256,2011-01-26 08:38:00,2011-07-12 12:19:00,326.4,2210,8220366.391999995,92.4966037149165,50.9333947914266
17523.0,652.74,4,872,2011-11-20 13:40:00,2011-11-28 13:20:00,163.185,2211,8221019.131999996,92.50394842806307,50.95644157640009
16056.0,650.75,1,345,2011-10-25 15:19:00,2011-10-25 15:19:00,650.75,2212,8221669.881999996,92.5112707494776,50.97948836137359
15571.0,650.4300000000001,4,264,2011-09-22 13:15:00,2011-11-28 10:02:00,162.60750000000002,2213,8222320.311999995,92.51858947021161,51.002535146347086
16969.0,650.41,3,816,2011-06-01 12:10:00,2011-10-31 13:12:00,216.8033333333333,2214,8222970.721999995,92.5259079659031,51.02558193132059
17779.0,650.32,3,396,2011-07-19 12:19:00,2011-11-18 14:15:00,216.77333333333334,2215,8223621.041999996,92.53322544890318,51.048628716294076
14034.0,648.89,3,420,2011-07-05 13:06:00,2011-11-17 14:02:00,216.29666666666665,2216,8224269.931999995,92.54052684136215,51.07167550126758
16495.0,648.26,3,328,2011-03-08 16:38:00,2011-12-06 13:20:00,216.08666666666667,2217,8224918.191999995,92.54782114498134,51.094722286241065
17777.0,647.56,3,501,2011-08-31 14:35:00,2011-11-15 12:02:00,215.85333333333332,2218,8225565.751999995,92.55510757211187,51.11776907121457
17373.0,646.92,4,408,2011-01-31 11:46:00,2011-10-30 15:28:00,161.73,2219,8226212.671999995,92.56238679788136,51.14081585618806
16014.0,646.83,3,258,2011-02-21 17:42:00,2011-11-02 12:04:00,215.61,2220,8226859.501999995,92.56966501095944,51.163862641161565
16734.0,646.76,3,345,2011-08-17 15:00:00,2011-10-18 13:44:00,215.58666666666667,2221,8227506.2619999945,92.57694243638866,51.18690942613505
12589.0,646.68,2,306,2011-07-18 12:05:00,2011-11-11 10:19:00,323.34,2222,8228152.941999994,92.58421896164775,51.209956211108555
14044.0,646.42,4,304,2011-02-03 11:39:00,2011-11-13 12:05:00,161.605,2223,8228799.361999994,92.5914925613539,51.23300299608204
15651.0,646.3,3,479,2011-03-24 08:56:00,2011-11-03 08:41:00,215.4333333333333,2224,8229445.661999994,92.59876481080487,51.256049781055545
14855.0,645.65,2,267,2011-07-28 12:06:00,2011-08-12 14:02:00,322.825,2225,8230091.311999994,92.60602974637352,51.27909656602904
12719.0,644.95,2,374,2011-10-05 14:50:00,2011-12-04 13:45:00,322.475,2226,8230736.2619999945,92.61328680545353,51.30214335100254
17312.0,644.3,3,372,2011-07-03 13:12:00,2011-07-24 11:52:00,214.76666666666665,2227,8231380.561999994,92.6205365506512,51.32519013597603
14451.0,643.9,2,378,2011-05-29 12:35:00,2011-10-10 13:38:00,321.95,2228,8232024.461999995,92.62778179499821,51.34823692094953
16383.0,643.76,2,467,2011-03-16 13:00:00,2011-09-26 12:45:00,321.88,2229,8232668.2219999945,92.63502546404749,51.37128370592302
14020.0,642.8,2,441,2011-09-12 15:32:00,2011-11-23 09:22:00,321.4,2230,8233311.021999994,92.64225833105519,51.39433049089652
13034.0,642.77,2,369,2010-12-05 14:52:00,2011-10-16 12:21:00,321.385,2231,8233953.791999994,92.6494908604991,51.41737727587001
15384.0,642.41,2,596,2010-12-15 11:34:00,2011-06-23 10:57:00,321.205,2232,8234596.201999994,92.65671933917741,51.44042406084351
17545.0,642.32,3,337,2011-10-27 13:48:00,2011-10-27 14:04:00,214.10666666666668,2233,8235238.521999994,92.66394680516433,51.46347084581701
17046.0,642.02,1,510,2011-07-05 14:24:00,2011-07-05 14:24:00,642.02,2234,8235880.541999994,92.67117089551324,51.48651763079051
15297.0,641.94,3,292,2011-10-07 09:42:00,2011-11-29 16:32:00,213.98000000000002,2235,8236522.481999994,92.67839408569203,51.509564415764
18218.0,641.92,2,536,2011-03-03 12:24:00,2011-05-12 12:53:00,320.96,2236,8237164.401999994,92.6856170508283,51.5326112007375
12365.0,641.38,2,174,2011-02-21 13:51:00,2011-02-21 14:04:00,320.69,2237,8237805.781999994,92.69283393981617,51.55565798571099
12624.0,641.13,2,355,2011-06-15 12:34:00,2011-08-25 15:04:00,320.565,2238,8238446.911999994,92.70004801577237,51.57870477068449
13417.0,640.83,2,162,2011-05-18 16:26:00,2011-12-05 08:49:00,320.415,2239,8239087.741999994,92.70725871609059,51.601751555657984
13318.0,640.76,3,304,2011-11-02 13:26:00,2011-12-08 18:51:00,213.58666666666667,2240,8239728.501999994,92.71446862875993,51.624798340631486
12631.0,640.5,1,236,2011-10-13 13:53:00,2011-10-13 13:53:00,640.5,2241,8240369.001999994,92.72167561587635,51.647845125604974
14301.0,640.14,1,606,2011-08-14 15:33:00,2011-08-14 15:33:00,640.14,2242,8241009.1419999935,92.72887855222717,51.670891910578476
15648.0,639.5,2,218,2011-03-17 18:59:00,2011-05-19 15:53:00,319.75,2243,8241648.6419999935,92.73607428721695,51.693938695551964
17515.0,639.02,4,243,2011-01-25 14:33:00,2011-11-08 14:04:00,159.755,2244,8242287.661999993,92.74326462118594,51.716985480525466
18160.0,638.0600000000001,2,294,2011-05-23 13:41:00,2011-10-13 15:50:00,319.03000000000003,2245,8242925.721999993,92.75044415311334,51.74003226549896
14754.0,638.05,2,486,2011-02-17 12:21:00,2011-10-26 12:01:00,319.025,2246,8243563.771999992,92.75762357251948,51.76307905047246
14128.0,637.5,2,564,2011-03-29 10:49:00,2011-10-10 12:00:00,318.75,2247,8244201.271999992,92.76479680325596,51.78612583544595
14481.0,636.51,2,489,2011-02-25 13:53:00,2011-06-28 10:38:00,318.255,2248,8244837.781999992,92.77195889438707,51.80917262041945
14664.0,636.24,2,465,2011-11-06 14:56:00,2011-11-20 10:59:00,318.12,2249,8245474.021999992,92.77911794744398,51.83221940539294
15829.0,636.14,2,996,2011-07-22 10:23:00,2011-09-01 16:45:00,318.07,2250,8246110.161999992,92.78627587528821,51.85526619036644
15773.0,635.6800000000001,1,311,2011-12-04 12:48:00,2011-12-04 12:48:00,635.6800000000001,2251,8246745.841999992,92.79342862715421,51.87831297533994
14000.0,635.66,1,710,2011-05-12 16:50:00,2011-05-12 16:50:00,635.66,2252,8247381.501999992,92.80058115397767,51.90135976031344
16139.0,635.41,3,330,2011-05-17 10:23:00,2011-11-21 08:37:00,211.8033333333333,2253,8248016.911999992,92.80773086776945,51.92440654528693
13892.0,632.97,4,983,2011-04-07 12:04:00,2011-11-13 11:50:00,158.2425,2254,8248649.881999992,92.81485312637224,51.94745333026043
14220.0,632.4,2,272,2010-12-16 18:18:00,2011-04-06 13:23:00,316.2,2255,8249282.281999992,92.82196897126283,51.97050011523392
16306.0,632.27,6,487,2010-12-07 15:18:00,2011-05-10 12:12:00,105.37833333333333,2256,8249914.551999992,92.82908335337696,51.99354690020742
18183.0,632.07,2,371,2011-03-10 10:08:00,2011-04-26 15:26:00,316.035,2257,8250546.621999992,92.83619548506576,52.016593685180915
13822.0,632.0,2,611,2011-10-30 15:55:00,2011-12-04 12:13:00,316.0,2258,8251178.621999992,92.8433068291057,52.03964047015441
14021.0,631.9,3,192,2011-03-28 15:10:00,2011-07-07 15:46:00,210.63333333333333,2259,8251810.521999992,92.85041704793298,52.06268725512791
15244.0,631.57,2,405,2011-04-05 15:12:00,2011-10-05 13:19:00,315.785,2260,8252442.091999993,92.85752355355845,52.08573404010141
17985.0,631.35,1,171,2011-11-17 14:24:00,2011-11-17 14:24:00,631.35,2261,8253073.441999992,92.86462758371606,52.10878082507491
13539.0,631.34,3,320,2011-02-03 15:23:00,2011-09-15 10:18:00,210.4466666666667,2262,8253704.781999992,92.8717315013524,52.1318276100484
16418.0,631.12,3,280,2011-04-27 16:54:00,2011-10-26 12:39:00,210.37333333333333,2263,8254335.901999992,92.87883294352089,52.1548743950219
17990.0,630.84,3,414,2010-12-13 12:10:00,2011-04-17 11:44:00,210.28,2264,8254966.741999992,92.88593123509392,52.17792117999539
13046.0,629.31,2,264,2011-03-18 15:43:00,2011-11-09 08:36:00,314.655,2265,8255596.051999992,92.89301231091316,52.20096796496889
13525.0,628.78,2,394,2011-04-05 15:36:00,2011-11-25 12:01:00,314.39,2266,8256224.831999992,92.90008742310532,52.224014749942384
14687.0,628.38,1,470,2011-08-25 11:59:00,2011-08-25 11:59:00,628.38,2267,8256853.211999992,92.9071580344468,52.247061534915886
13518.0,627.16,1,382,2011-09-15 10:29:00,2011-09-15 10:29:00,627.16,2268,8257480.371999992,92.91421491819376,52.270108319889374
15028.0,627.13,4,459,2010-12-06 12:47:00,2011-12-01 14:06:00,156.7825,2269,8258107.501999992,92.92127146437693,52.293155104862876
15402.0,626.77,2,694,2011-05-27 13:32:00,2011-07-14 12:17:00,313.385,2270,8258734.2719999915,92.9283239597945,52.316201889836364
14036.0,626.65,1,268,2011-02-28 09:26:00,2011-02-28 09:26:00,626.65,2271,8259360.921999992,92.93537510495689,52.339248674809866
12577.0,626.6,3,469,2010-12-15 16:21:00,2011-11-04 13:24:00,208.86666666666667,2272,8259987.5219999915,92.94242568751294,52.36229545978336
13914.0,626.45,2,380,2011-11-03 16:28:00,2011-11-28 10:35:00,313.225,2273,8260613.971999992,92.94947458224999,52.38534224475686
16469.0,625.42,4,260,2011-04-07 13:11:00,2011-11-16 12:25:00,156.355,2274,8261239.391999992,92.9565118872966,52.40838902973035
16750.0,623.93,5,214,2011-04-21 16:53:00,2011-10-26 12:48:00,124.78599999999999,2275,8261863.321999991,92.9635324266745,52.43143581470385
12649.0,623.51,3,586,2011-05-11 14:37:00,2011-08-24 14:41:00,207.83666666666667,2276,8262486.831999991,92.97054824015922,52.45448259967734
15147.0,623.5,1,366,2011-04-13 15:57:00,2011-04-13 15:57:00,623.5,2277,8263110.331999991,92.97756394112267,52.47752938465084
13368.0,623.4,2,327,2011-01-06 12:32:00,2011-03-28 09:59:00,311.7,2278,8263733.731999991,92.98457851687346,52.50057616962434
16431.0,623.28,3,442,2011-02-15 14:02:00,2011-05-10 14:09:00,207.76,2279,8264357.011999992,92.99159174236904,52.52362295459784
15258.0,623.16,2,142,2011-05-06 14:16:00,2011-06-24 12:30:00,311.58,2280,8264980.171999992,92.99860361760942,52.54666973957133
17499.0,622.88,1,711,2011-02-23 09:14:00,2011-02-23 09:14:00,622.88,2281,8265603.051999992,93.00561234225435,52.56971652454483
15182.0,622.85,2,253,2011-03-16 12:42:00,2011-07-08 13:37:00,311.425,2282,8266225.901999991,93.01262072933548,52.59276330951832
17460.0,622.4300000000001,6,236,2010-12-01 16:24:00,2011-09-06 15:04:00,103.73833333333334,2283,8266848.331999991,93.01962439052342,52.61581009449182
15768.0,621.8299999999999,3,244,2011-04-28 09:20:00,2011-08-16 10:48:00,207.27666666666664,2284,8267470.161999991,93.02662130043537,52.638856879465315
18217.0,621.75,2,491,2011-09-30 10:44:00,2011-11-10 13:18:00,310.875,2285,8268091.911999991,93.03361731017719,52.66190366443881
16915.0,621.6800000000001,6,132,2011-03-01 09:52:00,2011-11-30 16:39:00,103.61333333333334,2286,8268713.591999991,93.04061253227013,52.684950449412305
17640.0,621.66,1,250,2011-09-14 09:13:00,2011-09-14 09:13:00,621.66,2287,8269335.251999991,93.04760752932056,52.70799723438581
14152.0,621.29,2,711,2011-04-19 15:46:00,2011-09-25 12:54:00,310.645,2288,8269956.541999991,93.05459836308412,52.731044019359295
13402.0,621.23,2,479,2010-12-02 17:12:00,2011-08-04 15:51:00,310.615,2289,8270577.7719999915,93.06158852172008,52.7540908043328
13546.0,621.09,3,357,2011-05-23 12:14:00,2011-11-27 14:50:00,207.03,2290,8271198.861999991,93.06857710505831,52.77713758930629
16141.0,620.4,1,238,2011-09-12 13:11:00,2011-09-12 13:11:00,620.4,2291,8271819.261999992,93.07555792442916,52.80018437427979
12667.0,620.13,1,395,2011-10-12 17:00:00,2011-10-12 17:00:00,620.13,2292,8272439.391999992,93.08253570572582,52.82323115925328
13493.0,618.63,2,380,2011-02-25 16:42:00,2011-03-09 15:35:00,309.315,2293,8273058.0219999915,93.0894966088325,52.846277944226784
16613.0,618.59,1,293,2011-09-30 15:52:00,2011-09-30 15:52:00,618.59,2294,8273676.611999991,93.09645706185412,52.86932472920027
13145.0,618.52,4,145,2010-12-02 18:06:00,2011-10-31 12:45:00,154.63,2295,8274295.131999991,93.10341672722686,52.892371514173774
